thumb-index,index-middle,middle-ring,ring-pinky,palm_normal_angle,class
76.99443,123.50529,14.9174,16.16148,82.52001,one
77.04164,123.2077,14.93482,16.10795,82.67721,one
76.68421,121.10767,15.82856,15.94415,83.608,one
77.66239,121.13095,16.5138,16.03766,83.24062,one
77.23562,121.34715,15.98109,15.99179,83.61147,one
77.67222,121.01032,16.47879,15.96192,83.72906,one
77.41517,120.93217,16.51219,15.98232,84.21017,one
67.87376,99.01488,13.99718,16.34602,150.62496,one
67.80893,99.00085,14.03867,16.42448,149.8838,one
67.18215,98.40397,14.13449,16.34685,149.66054,one
67.41891,97.9475,14.13159,16.39377,150.14525,one
71.124,101.16663,13.92386,16.44484,151.15756,one
73.83518,101.16224,14.13075,16.52248,151.29058,one
75.01572,101.73466,14.08856,16.51358,151.16724,one
75.19754,102.42908,14.01883,16.49464,151.30157,one
74.38243,102.82224,13.79107,16.35015,151.13836,one
76.49351,105.76923,13.5843,16.57715,151.88609,one
88.66452,112.81503,16.31741,16.55563,92.82696,one
89.39865,114.54037,15.83626,16.60649,93.04614,one
88.1142,113.25027,15.95436,16.45185,93.7389,one
88.39751,114.15115,15.66615,16.53811,93.55347,one
89.45882,114.22326,15.79434,16.63495,94.21275,one
86.68905,113.12209,15.40431,16.41701,92.62564,one
88.54105,114.7086,15.30456,16.50434,92.88721,one
90.00986,114.76184,15.30488,16.56738,94.56959,one
89.13834,114.9798,15.29473,16.52223,95.09689,one
89.10184,115.31757,15.0857,16.42424,95.19352,one
76.78094,111.08735,16.74014,16.47097,109.93842,one
76.76143,112.13044,16.39336,16.45268,107.82064,one
77.5135,111.92836,16.39121,16.34433,108.2069,one
77.02274,112.04586,16.39134,16.30161,107.594,one
75.19506,113.33556,16.07151,16.70425,104.64083,one
75.92479,113.51366,16.00547,16.59269,105.15313,one
77.84016,113.45092,15.65754,16.48032,108.26791,one
77.32006,110.82384,15.36129,16.42083,120.33598,one
80.63432,111.24027,15.70058,17.45744,124.99816,one
79.28658,112.05265,15.06242,17.66014,127.80233,one
83.20813,26.45289,111.15575,16.0415,46.8822,one
85.69009,19.69812,122.72141,16.48374,49.41709,one
84.85358,33.57005,105.10287,16.30596,44.88205,one
79.47255,116.86226,21.02638,15.9911,30.93817,one
79.60746,116.3702,18.72752,16.0026,27.33485,one
79.87977,117.06971,18.25307,15.97476,27.59335,one
79.30484,116.21455,19.20912,16.13109,28.15658,one
78.65572,115.03951,20.7065,16.11179,28.39876,one
78.67863,114.12246,21.64042,16.20363,28.23048,one
78.58278,114.89616,21.8081,16.16865,29.12373,one
82.54976,99.34954,37.61115,16.74672,19.94704,one
82.88934,95.83738,41.53148,16.73196,20.23342,one
83.00096,94.45571,43.33727,16.74255,20.2188,one
82.83855,98.88034,38.24982,16.76699,20.53425,one
82.89124,98.98706,37.97048,16.842,21.20808,one
82.22135,111.15423,25.30413,16.94978,22.78812,one
82.84045,105.5738,30.58952,16.86384,23.12983,one
82.03497,112.59002,23.70877,16.81208,22.90663,one
81.9671,115.31757,21.4912,16.67168,22.61423,one
81.87234,113.70823,22.78818,16.68941,22.46069,one
79.64828,111.94592,15.02673,17.0351,91.75925,one
78.09441,111.36372,14.99537,17.0471,91.82518,one
80.54088,111.82874,14.70788,17.04211,92.99162,one
81.25037,111.95094,14.59036,17.01328,93.8882,one
80.41308,111.41541,14.51439,16.99597,93.85032,one
80.65814,111.72286,14.62641,17.01433,94.03811,one
81.52856,112.80459,14.67976,17.00436,94.24606,one
83.28064,113.20394,14.66387,17.02617,94.68398,one
83.95585,113.50201,14.64801,17.02373,95.09685,one
83.46841,113.47627,14.71561,17.02755,95.22054,one
73.47437,111.49414,17.05361,17.12045,94.44546,one
72.6272,110.53934,17.08992,16.93951,93.57529,one
72.28031,110.81575,17.07956,16.95962,94.45581,one
74.49947,110.79654,16.99256,16.4504,93.00998,one
75.73268,112.45106,16.94867,16.31245,93.49837,one
73.84982,111.27898,16.99464,16.58721,92.73576,one
75.66173,110.95987,16.70128,15.88893,89.8814,one
74.80917,112.78676,16.04033,16.11013,91.54947,one
75.45676,112.6577,16.07014,16.05569,90.89843,one
76.7866,111.25881,16.70984,16.02324,88.47059,one
81.36671,112.72654,17.57398,15.41211,80.44404,one
84.87689,114.23879,17.91378,15.48028,78.94386,one
88.63928,118.89043,17.26614,15.7224,78.50395,one
85.41898,114.66378,17.81,15.56704,80.11617,one
80.63267,115.4006,17.12904,15.46995,80.93761,one
85.28594,115.24091,17.33972,15.32447,80.62588,one
84.78333,115.03605,17.49767,15.36744,81.35048,one
84.48809,113.03745,17.78886,15.35718,82.75802,one
85.20917,115.98037,17.06168,15.25703,82.07426,one
86.12634,115.8612,16.95367,15.49167,83.48172,one
86.94624,117.40585,23.47046,16.18463,80.48769,one
86.51708,119.64629,22.46006,16.15459,81.12728,one
86.86407,118.81871,23.2153,16.21045,81.20265,one
87.44334,116.29401,25.25638,16.08208,82.3761,one
87.57699,112.81084,28.37263,16.32658,81.61119,one
89.47652,102.77142,37.83072,16.69201,81.25654,one
87.44861,118.02056,23.4942,15.97663,80.97996,one
86.99272,116.74203,24.50708,15.95605,81.31281,one
86.00831,111.78355,28.14247,16.11311,81.07392,one
87.535,106.89564,33.44879,16.45203,81.75013,one
88.72644,108.63918,14.41139,15.4813,171.34061,one
